what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275495587119
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275495589026
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1275495589541
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1275495589557
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1275495589573
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1275495589682
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1275495589744
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1275495589791
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1275495589791
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1275495589869
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1275495589901
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1275495589901
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1275495590369
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1275495590369
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1275495590369
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1275495590369
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275495595260
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275495605401
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1275495611744
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275495611776
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275495613588
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1275495636369
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275495636401
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275495638119
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275496246588
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275496846666
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275497911901
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275497911916
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275499480760
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275499977135
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275499977213
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275499978541
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275500589432
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275500977916
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275501038682
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275501038838
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501053854
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501055807
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1275501056057
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275501060776
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275501061604
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501064541
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275501073088
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501074354
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501074838
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501074916
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501075026
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501075088
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501075401
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501075573
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501075744
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501076166
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501148791
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501152213
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501152401
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501159166
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501159635
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501159807
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501159979
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501160135
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501160541
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275501165901
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.smartEnter",1275501268713
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.smartEnter",1275501287385
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275501295604
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275501297479
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275501298276
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275501308901
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275501309948
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275501322291
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275501323291
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1275501327213
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501327276
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501329276
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275501349385
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501642104
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501643635
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501650026
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501741416
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275501743588
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275501747916
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1275501761338
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501764994
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275501771213
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275502087057
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275502095073
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1275502128760
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502130885
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502131057
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1275502135244
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502137041
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502138307
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275502180307
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1275502226119
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502226151
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502227448
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275502237979
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502341104
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502521229
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502524713
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502716604
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275502779760
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502783760
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502790260
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502792073
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502801432
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275502807276
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275502807401
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1275502812838
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502815276
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502817088
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275502833323
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275505283932
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275505285635
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275505860604
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275505862604
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1275505863026
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1275505863166
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1275505863213
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275505865744
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275505911541
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1275505911651
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275505918869
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1275505919604
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275505922401
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275505933119
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275505933276
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275505934698
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275505934916
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275505936573
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275505936807
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275505936979
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1275505941526
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275505942932
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275505944166
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275505954635
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275505955510
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275505955713
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1275505960948
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275505962354
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275505966338
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275505969385
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275505971260
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275505971463
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275505971588
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275505974963
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506090698
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1275506096073
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506096979
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506097119
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275506103198
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275506107651
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275506107760
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1275506111385
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506113276
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506113448
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275506116401
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275506119604
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275506119869
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275506123916
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275506126635
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275506126854
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275506128666
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275506135901
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506148619
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275506156526
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1275506156557
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275506158432
