what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1276010010631
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010023491
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010032522
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010068303
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1276010075834
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010076647
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010082147
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010083616
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010168725
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010224366
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010316131
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010317553
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010319600
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010323741
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010342147
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010344084
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010345569
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010352631
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010352819
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010358663
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010616756
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1276010618694
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010618959
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010619100
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010624116
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010660116
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1276010663272
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010667163
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010672491
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010672663
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010672772
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1276010707100
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010707350
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010707475
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1276010714131
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010715834
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1276010717850
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1276010730006
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010730272
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1276010751975
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010753241
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1276010756303
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1276010761397
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010763616
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010763819
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1276010766584
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010766819
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1276010773866
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010775100
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1276010777975
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276010780022
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1276010780163
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010783225
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010790600
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010794178
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010798022
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1276010833631
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010835163
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010842663
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010850866
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010852069
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010852069
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1276010855069
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010866663
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010871475
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1276010871600
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010880350
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276010885053
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1276010885116
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010904100
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1276010909397
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276010911288
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1276010914444
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1276011095678
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276011101584
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276011101788
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1276011107131
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276011107350
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1276011120491
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276011121663
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1276011125256
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1276011137053
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276011139725
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276011139928
